E1, s, i, E1--s, E2, p, E2--i, time
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
30, 0, 0, 0, 50, 2000, 0,407532260
